5.49373254E+00  25410.7 4.499E+03 6.405E+14 2.499E+00 1.809E+02 2.000E+05
7.23762632E+00  27176.0 5.921E+03 7.884E+14 2.604E+00 1.877E+02 2.000E+05
9.45435242E+00  29101.5 7.711E+03 9.590E+14 2.749E+00 1.977E+02 2.000E+05
1.22280262E+01  31180.7 9.916E+03 1.152E+15 2.957E+00 2.126E+02 2.000E+05
1.56348373E+01  33447.4 1.257E+04 1.364E+15 3.234E+00 2.319E+02 2.000E+05
1.97742155E+01  35879.7 1.570E+04 1.597E+15 3.556E+00 2.553E+02 2.000E+05
2.48496975E+01  38547.6 1.943E+04 1.859E+15 3.808E+00 2.715E+02 2.000E+05
3.13332437E+01  41407.0 2.419E+04 2.177E+15 3.907E+00 2.611E+02 2.000E+05
PRADK 6.8894E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 3.50000 LTE
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.70164601E-06   7673.5 1.733E-02 7.785E+09 3.077E-01 1.221E+02 2.000E+05
5.78992802E-06   7901.9 1.760E-02 7.684E+09 3.077E-01 1.141E+02 2.000E+05
7.69748972E-06   7952.0 2.341E-02 1.015E+10 3.105E-01 1.194E+02 2.000E+05
1.02317107E-05   8013.7 3.112E-02 1.339E+10 3.137E-01 1.232E+02 2.000E+05
1.35748399E-05   8071.1 4.127E-02 1.763E+10 3.172E-01 1.281E+02 2.000E+05
1.79791764E-05   8137.1 5.462E-02 2.314E+10 3.213E-01 1.326E+02 2.000E+05
2.37730239E-05   8205.8 7.217E-02 3.031E+10 3.260E-01 1.351E+02 2.000E+05
3.13827568E-05   8281.9 9.520E-02 3.961E+10 3.312E-01 1.359E+02 2.000E+05
4.13619033E-05   8361.8 1.254E-01 5.167E+10 3.371E-01 1.336E+02 2.000E+05
5.44203586E-05   8444.1 1.650E-01 6.729E+10 3.440E-01 1.320E+02 2.000E+05
7.14551828E-05   8528.4 2.166E-01 8.746E+10 3.522E-01 1.320E+02 2.000E+05
9.35997025E-05   8615.8 2.837E-01 1.134E+11 3.619E-01 1.336E+02 2.000E+05
1.22290289E-04   8707.3 3.706E-01 1.465E+11 3.730E-01 1.343E+02 2.000E+05
1.59372613E-04   8803.8 4.829E-01 1.888E+11 3.853E-01 1.300E+02 2.000E+05
2.07142751E-04   8900.0 6.279E-01 2.428E+11 3.997E-01 1.274E+02 2.000E+05
2.68405459E-04   8998.0 8.138E-01 3.112E+11 4.165E-01 1.261E+02 2.000E+05
3.46635086E-04   9098.8 1.051E+00 3.976E+11 4.358E-01 1.251E+02 2.000E+05
4.46159803E-04   9203.8 1.354E+00 5.060E+11 4.576E-01 1.227E+02 2.000E+05
5.72202912E-04   9309.5 1.737E+00 6.417E+11 4.831E-01 1.223E+02 2.000E+05
7.31119735E-04   9418.7 2.220E+00 8.107E+11 5.118E-01 1.204E+02 2.000E+05
9.30670341E-04   9526.7 2.827E+00 1.021E+12 5.447E-01 1.189E+02 2.000E+05
1.18014544E-03   9633.0 3.587E+00 1.280E+12 5.823E-01 1.175E+02 2.000E+05
1.49059789E-03   9736.3 4.532E+00 1.600E+12 6.255E-01 1.170E+02 2.000E+05
1.87481318E-03   9835.3 5.702E+00 1.993E+12 6.758E-01 1.186E+02 2.000E+05
2.34777177E-03   9933.1 7.141E+00 2.470E+12 7.338E-01 1.220E+02 2.000E+05
2.92738324E-03  10031.2 8.902E+00 3.049E+12 7.999E-01 1.263E+02 2.000E+05
3.63573321E-03  10130.3 1.105E+01 3.747E+12 8.737E-01 1.294E+02 2.000E+05
4.49909524E-03  10226.8 1.367E+01 4.590E+12 9.576E-01 1.328E+02 2.000E+05
5.54716750E-03  10320.2 1.684E+01 5.603E+12 1.054E+00 1.379E+02 2.000E+05
6.81449884E-03  10411.5 2.067E+01 6.814E+12 1.164E+00 1.445E+02 2.000E+05
8.34211411E-03  10501.9 2.527E+01 8.258E+12 1.290E+00 1.526E+02 2.000E+05
1.01785967E-02  10591.9 3.079E+01 9.972E+12 1.432E+00 1.624E+02 2.000E+05
1.23837543E-02  10684.3 3.739E+01 1.200E+13 1.591E+00 1.728E+02 2.000E+05
1.50292657E-02  10778.6 4.529E+01 1.440E+13 1.769E+00 1.852E+02 2.000E+05
1.82004059E-02  10878.3 5.470E+01 1.724E+13 1.968E+00 1.998E+02 2.000E+05
2.20040161E-02  10987.2 6.594E+01 2.057E+13 2.187E+00 2.161E+02 2.000E+05
2.65762512E-02  11110.2 7.937E+01 2.448E+13 2.422E+00 2.341E+02 2.000E+05
3.20954363E-02  11252.6 9.548E+01 2.908E+13 2.668E+00 2.524E+02 2.000E+05
3.88069758E-02  11415.9 1.150E+02 3.452E+13 2.913E+00 2.681E+02 2.000E+05
4.70363338E-02  11605.4 1.387E+02 4.100E+13 3.156E+00 2.833E+02 2.000E+05
5.72109732E-02  11827.4 1.679E+02 4.873E+13 3.389E+00 2.973E+02 2.000E+05
6.99195333E-02  12089.4 2.043E+02 5.804E+13 3.598E+00 3.093E+02 2.000E+05
8.59845066E-02  12399.1 2.500E+02 6.934E+13 3.773E+00 3.186E+02 2.000E+05
1.06545270E-01  12765.1 3.084E+02 8.320E+13 3.908E+00 3.250E+02 2.000E+05
1.33181582E-01  13195.8 3.839E+02 1.004E+14 4.000E+00 3.280E+02 2.000E+05
1.68129125E-01  13696.4 4.830E+02 1.220E+14 4.043E+00 3.274E+02 2.000E+05
2.14390575E-01  14275.6 6.142E+02 1.496E+14 4.065E+00 3.253E+02 2.000E+05
2.75620637E-01  14942.2 7.879E+02 1.847E+14 4.104E+00 3.251E+02 2.000E+05
3.56894268E-01  15696.2 1.019E+03 2.294E+14 4.103E+00 3.208E+02 2.000E+05
4.64700035E-01  16544.3 1.325E+03 2.856E+14 4.148E+00 3.206E+02 2.000E+05
6.07880230E-01  17488.3 1.732E+03 3.555E+14 4.136E+00 3.160E+02 2.000E+05
7.99315605E-01  18531.8 2.278E+03 4.428E+14 4.128E+00 3.117E+02 2.000E+05
1.05482608E+00  19678.9 3.006E+03 5.515E+14 4.129E+00 3.095E+02 2.000E+05
1.39502991E+00  20936.0 3.977E+03 6.865E+14 4.142E+00 3.068E+02 2.000E+05
1.84514316E+00  22310.2 5.262E+03 8.527E+14 4.192E+00 3.092E+02 2.000E+05
2.44108510E+00  23803.5 6.963E+03 1.058E+15 4.202E+00 3.059E+02 2.000E+05
3.22936165E+00  25431.3 9.213E+03 1.310E+15 4.269E+00 3.100E+02 2.000E+05
4.25370812E+00  27195.4 1.213E+04 1.613E+15 4.424E+00 3.188E+02 2.000E+05
5.55764815E+00  29115.3 1.583E+04 1.966E+15 4.678E+00 3.364E+02 2.000E+05
7.18957996E+00  31193.2 2.042E+04 2.369E+15 5.019E+00 3.604E+02 2.000E+05
9.20009051E+00  33453.6 2.602E+04 2.818E+15 5.472E+00 3.922E+02 2.000E+05
1.16479540E+01  35884.5 3.275E+04 3.317E+15 6.017E+00 4.321E+02 2.000E+05
1.46173393E+01  38543.9 4.080E+04 3.875E+15 6.594E+00 4.708E+02 2.000E+05
1.82919872E+01  41397.2 5.070E+04 4.532E+15 7.020E+00 4.622E+02 2.000E+05
PRADK 6.8792E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 4.00000 LTE
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.52490754E-06   7781.6 5.420E-02 2.394E+10 3.228E-01 1.892E+02 2.000E+05
5.54476096E-06   8009.3 5.440E-02 2.339E+10 3.228E-01 1.766E+02 2.000E+05
7.33041441E-06   8051.8 7.193E-02 3.075E+10 3.282E-01 1.915E+02 2.000E+05
9.71749431E-06   8114.0 9.532E-02 4.043E+10 3.345E-01 2.045E+02 2.000E+05
1.28385004E-05   8176.2 1.259E-01 5.296E+10 3.412E-01 2.083E+02 2.000E+05
1.69143924E-05   8247.6 1.658E-01 6.913E+10 3.488E-01 2.075E+02 2.000E+05
2.22222067E-05   8323.7 2.178E-01 8.994E+10 3.578E-01 2.070E+02 2.000E+05
2.91100010E-05   8404.2 2.852E-01 1.166E+11 3.683E-01 2.072E+02 2.000E+05
3.80186873E-05   8488.3 3.725E-01 1.508E+11 3.803E-01 2.043E+02 2.000E+05
4.95008110E-05   8574.1 4.850E-01 1.943E+11 3.942E-01 2.021E+02 2.000E+05
6.42313507E-05   8661.1 6.293E-01 2.495E+11 4.108E-01 2.040E+02 2.000E+05
8.30435680E-05   8751.6 8.136E-01 3.191E+11 4.297E-01 2.045E+02 2.000E+05
1.06986452E-04   8844.6 1.048E+00 4.067E+11 4.509E-01 2.001E+02 2.000E+05
1.37360843E-04   8938.6 1.346E+00 5.166E+11 4.748E-01 1.928E+02 2.000E+05
1.75712995E-04   9032.0 1.722E+00 6.540E+11 5.029E-01 1.896E+02 2.000E+05
2.23872555E-04   9127.1 2.195E+00 8.245E+11 5.353E-01 1.892E+02 2.000E+05
2.84038810E-04   9225.0 2.785E+00 1.035E+12 5.728E-01 1.910E+02 2.000E+05
3.58871699E-04   9325.9 3.519E+00 1.293E+12 6.151E-01 1.924E+02 2.000E+05
4.51740570E-04   9430.2 4.430E+00 1.610E+12 6.615E-01 1.857E+02 2.000E+05
5.66559233E-04   9529.6 5.557E+00 1.998E+12 7.156E-01 1.824E+02 2.000E+05
7.07703133E-04   9625.6 6.943E+00 2.471E+12 7.783E-01 1.825E+02 2.000E+05
8.80309920E-04   9719.1 8.637E+00 3.043E+12 8.506E-01 1.855E+02 2.000E+05
1.09047935E-03   9811.4 1.070E+01 3.733E+12 9.332E-01 1.898E+02 2.000E+05
1.34558655E-03   9903.7 1.320E+01 4.562E+12 1.027E+00 1.937E+02 2.000E+05
1.65404746E-03   9993.5 1.623E+01 5.554E+12 1.135E+00 2.008E+02 2.000E+05
2.02601298E-03  10084.0 1.987E+01 6.738E+12 1.256E+00 2.061E+02 2.000E+05
2.47351805E-03  10171.4 2.425E+01 8.149E+12 1.394E+00 2.135E+02 2.000E+05
3.01011626E-03  10256.6 2.950E+01 9.826E+12 1.552E+00 2.233E+02 2.000E+05
3.65236643E-03  10341.6 3.578E+01 1.181E+13 1.730E+00 2.332E+02 2.000E+05
4.41991994E-03  10424.7 4.327E+01 1.416E+13 1.933E+00 2.451E+02 2.000E+05
5.33509905E-03  10506.4 5.219E+01 1.694E+13 2.164E+00 2.603E+02 2.000E+05
6.42419907E-03  10588.4 6.279E+01 2.021E+13 2.427E+00 2.788E+02 2.000E+05
7.71905671E-03  10672.7 7.536E+01 2.406E+13 2.722E+00 3.006E+02 2.000E+05
9.25840398E-03  10761.3 9.027E+01 2.856E+13 3.053E+00 3.260E+02 2.000E+05
1.10910800E-02  10858.7 1.080E+02 3.385E+13 3.415E+00 3.535E+02 2.000E+05
1.32797295E-02  10967.9 1.291E+02 4.005E+13 3.806E+00 3.825E+02 2.000E+05
1.59019528E-02  11091.6 1.542E+02 4.733E+13 4.230E+00 4.142E+02 2.000E+05
1.90570420E-02  11235.9 1.844E+02 5.589E+13 4.674E+00 4.470E+02 2.000E+05
2.28829297E-02  11400.0 2.209E+02 6.603E+13 5.116E+00 4.755E+02 2.000E+05
2.75638139E-02  11591.8 2.654E+02 7.810E+13 5.554E+00 5.033E+02 2.000E+05
3.33434116E-02  11817.6 3.202E+02 9.254E+13 5.967E+00 5.287E+02 2.000E+05
4.05631386E-02  12084.9 3.885E+02 1.100E+14 6.332E+00 5.487E+02 2.000E+05
4.96898838E-02  12399.7 4.747E+02 1.311E+14 6.643E+00 5.656E+02 2.000E+05
6.13701938E-02  12770.6 5.848E+02 1.571E+14 6.876E+00 5.769E+02 2.000E+05
7.65420211E-02  13204.2 7.278E+02 1.895E+14 7.006E+00 5.800E+02 2.000E+05
9.65614444E-02  13709.2 9.164E+02 2.304E+14 7.035E+00 5.757E+02 2.000E+05
1.23246234E-01  14295.1 1.168E+03 2.826E+14 7.021E+00 5.685E+02 2.000E+05
1.58855130E-01  14968.7 1.504E+03 3.495E+14 7.026E+00 5.630E+02 2.000E+05
2.06427544E-01  15728.3 1.953E+03 4.355E+14 6.995E+00 5.526E+02 2.000E+05
2.69768591E-01  16580.6 2.552E+03 5.449E+14 7.048E+00 5.489E+02 2.000E+05
3.54043525E-01  17525.3 3.349E+03 6.823E+14 7.027E+00 5.390E+02 2.000E+05
4.66261903E-01  18565.9 4.411E+03 8.532E+14 7.069E+00 5.343E+02 2.000E+05
6.15324765E-01  19707.0 5.822E+03 1.065E+15 7.082E+00 5.294E+02 2.000E+05
8.13532890E-01  20955.4 7.699E+03 1.326E+15 7.113E+00 5.260E+02 2.000E+05
1.07549967E+00  22324.6 1.018E+04 1.647E+15 7.205E+00 5.315E+02 2.000E+05
1.42072476E+00  23814.8 1.345E+04 2.041E+15 7.284E+00 5.306E+02 2.000E+05
1.87324629E+00  25439.2 1.773E+04 2.520E+15 7.457E+00 5.415E+02 2.000E+05
2.46070616E+00  27201.1 2.328E+04 3.095E+15 7.687E+00 5.544E+02 2.000E+05
3.21509528E+00  29120.4 3.040E+04 3.775E+15 8.050E+00 5.797E+02 2.000E+05
4.16485550E+00  31197.1 3.933E+04 4.559E+15 8.621E+00 6.189E+02 2.000E+05
5.33339643E+00  33455.8 5.026E+04 5.437E+15 9.430E+00 6.757E+02 2.000E+05
6.75650635E+00  35887.5 6.348E+04 6.413E+15 1.032E+01 7.407E+02 2.000E+05
8.48681646E+00  38540.4 7.944E+04 7.507E+15 1.133E+01 8.103E+02 2.000E+05
1.06099445E+01  41388.4 9.896E+04 8.784E+15 1.223E+01 8.013E+02 2.000E+05
PRADK 6.8745E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 4.50000 LTE
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.08783179E-06   7871.4 1.593E-01 6.914E+10 3.505E-01 3.068E+02 2.000E+05
5.15255362E-06   8122.0 1.614E-01 6.821E+10 3.505E-01 2.846E+02 2.000E+05
6.74383911E-06   8168.8 2.112E-01 8.870E+10 3.601E-01 2.993E+02 2.000E+05
8.90505982E-06   8229.9 2.789E-01 1.162E+11 3.718E-01 3.097E+02 2.000E+05
1.16921153E-05   8298.7 3.662E-01 1.511E+11 3.848E-01 3.106E+02 2.000E+05
1.52763317E-05   8373.3 4.784E-01 1.956E+11 3.997E-01 3.062E+02 2.000E+05
1.98657954E-05   8451.3 6.221E-01 2.519E+11 4.173E-01 3.050E+02 2.000E+05
2.57129196E-05   8532.2 8.052E-01 3.227E+11 4.379E-01 3.079E+02 2.000E+05
3.31244817E-05   8615.9 1.037E+00 4.115E+11 4.617E-01 3.135E+02 2.000E+05
4.24800505E-05   8702.5 1.330E+00 5.222E+11 4.885E-01 3.121E+02 2.000E+05
5.42540550E-05   8790.8 1.699E+00 6.599E+11 5.185E-01 3.002E+02 2.000E+05
6.90076014E-05   8877.4 2.161E+00 8.309E+11 5.532E-01 2.937E+02 2.000E+05
8.73925715E-05   8964.3 2.737E+00 1.042E+12 5.935E-01 2.924E+02 2.000E+05
1.10193891E-04   9053.0 3.452E+00 1.300E+12 6.394E-01 2.911E+02 2.000E+05
1.38364630E-04   9143.6 4.334E+00 1.616E+12 6.915E-01 2.875E+02 2.000E+05
1.73014208E-04   9234.4 5.420E+00 2.000E+12 7.515E-01 2.883E+02 2.000E+05
2.15417676E-04   9326.1 6.749E+00 2.465E+12 8.207E-01 2.933E+02 2.000E+05
2.67164491E-04   9421.0 8.370E+00 3.025E+12 8.974E-01 2.900E+02 2.000E+05
3.30133459E-04   9513.0 1.034E+01 3.700E+12 9.854E-01 2.890E+02 2.000E+05
4.06506784E-04   9603.6 1.274E+01 4.512E+12 1.085E+00 2.855E+02 2.000E+05
4.98769786E-04   9689.1 1.563E+01 5.484E+12 1.201E+00 2.879E+02 2.000E+05
6.09719873E-04   9772.3 1.910E+01 6.643E+12 1.334E+00 2.953E+02 2.000E+05
7.42652823E-04   9853.7 2.327E+01 8.018E+12 1.487E+00 3.067E+02 2.000E+05
9.01438153E-04   9935.2 2.824E+01 9.645E+12 1.662E+00 3.222E+02 2.000E+05
1.09082170E-03  10018.5 3.416E+01 1.156E+13 1.858E+00 3.363E+02 2.000E+05
1.31695104E-03  10102.9 4.124E+01 1.383E+13 2.074E+00 3.428E+02 2.000E+05
1.58660321E-03  10182.3 4.967E+01 1.652E+13 2.323E+00 3.548E+02 2.000E+05
1.90718032E-03  10259.3 5.969E+01 1.968E+13 2.609E+00 3.718E+02 2.000E+05
2.28755227E-03  10334.9 7.158E+01 2.340E+13 2.934E+00 3.933E+02 2.000E+05
2.73826099E-03  10410.4 8.565E+01 2.777E+13 3.304E+00 4.193E+02 2.000E+05
3.27189613E-03  10486.4 1.023E+02 3.289E+13 3.721E+00 4.500E+02 2.000E+05
3.90432703E-03  10566.5 1.220E+02 3.889E+13 4.184E+00 4.812E+02 2.000E+05
4.65417566E-03  10647.3 1.453E+02 4.593E+13 4.707E+00 5.190E+02 2.000E+05
5.54306074E-03  10732.8 1.730E+02 5.418E+13 5.293E+00 5.634E+02 2.000E+05
6.59808564E-03  10827.0 2.057E+02 6.383E+13 5.941E+00 6.137E+02 2.000E+05
7.85341367E-03  10934.3 2.446E+02 7.514E+13 6.648E+00 6.689E+02 2.000E+05
9.35226401E-03  11058.6 2.909E+02 8.841E+13 7.410E+00 7.287E+02 2.000E+05
1.11516130E-02  11206.9 3.465E+02 1.040E+14 8.200E+00 7.883E+02 2.000E+05
1.33328757E-02  11374.9 4.137E+02 1.225E+14 8.970E+00 8.351E+02 2.000E+05
1.60020540E-02  11569.5 4.958E+02 1.447E+14 9.742E+00 8.824E+02 2.000E+05
1.92939921E-02  11797.6 5.969E+02 1.712E+14 1.049E+01 9.284E+02 2.000E+05
2.33941365E-02  12067.0 7.227E+02 2.032E+14 1.117E+01 9.704E+02 2.000E+05
2.85616300E-02  12386.9 8.810E+02 2.420E+14 1.174E+01 1.006E+03 2.000E+05
3.51730314E-02  12764.0 1.083E+03 2.897E+14 1.214E+01 1.025E+03 2.000E+05
4.37858064E-02  13202.8 1.347E+03 3.491E+14 1.232E+01 1.026E+03 2.000E+05
5.51789765E-02  13713.6 1.695E+03 4.243E+14 1.235E+01 1.018E+03 2.000E+05
7.04057400E-02  14304.9 2.162E+03 5.202E+14 1.228E+01 1.002E+03 2.000E+05
9.08813603E-02  14982.3 2.789E+03 6.437E+14 1.215E+01 9.822E+02 2.000E+05
1.18513280E-01  15749.6 3.636E+03 8.036E+14 1.199E+01 9.553E+02 2.000E+05
1.55465046E-01  16606.0 4.769E+03 1.009E+15 1.208E+01 9.466E+02 2.000E+05
2.04526894E-01  17552.9 6.275E+03 1.268E+15 1.210E+01 9.302E+02 2.000E+05
2.69644389E-01  18589.7 8.274E+03 1.591E+15 1.219E+01 9.213E+02 2.000E+05
3.56021361E-01  19725.5 1.093E+04 1.990E+15 1.223E+01 9.124E+02 2.000E+05
4.70272752E-01  20968.7 1.443E+04 2.480E+15 1.239E+01 9.150E+02 2.000E+05
6.20415213E-01  22331.0 1.904E+04 3.077E+15 1.258E+01 9.243E+02 2.000E+05
8.17660436E-01  23818.2 2.510E+04 3.805E+15 1.278E+01 9.302E+02 2.000E+05
1.07536349E+00  25441.1 3.301E+04 4.687E+15 1.311E+01 9.527E+02 2.000E+05
1.40922914E+00  27204.0 4.324E+04 5.744E+15 1.354E+01 9.763E+02 2.000E+05
1.83652598E+00  29120.9 5.633E+04 6.990E+15 1.422E+01 1.024E+03 2.000E+05
2.37637941E+00  31197.7 7.283E+04 8.438E+15 1.508E+01 1.083E+03 2.000E+05
3.04807234E+00  33453.9 9.331E+04 1.009E+16 1.633E+01 1.171E+03 2.000E+05
3.87171425E+00  35887.0 1.184E+05 1.194E+16 1.782E+01 1.278E+03 2.000E+05
4.87417263E+00  38538.2 1.487E+05 1.401E+16 1.958E+01 1.400E+03 2.000E+05
6.10147401E+00  41383.0 1.858E+05 1.640E+16 2.118E+01 1.386E+03 2.000E+05
PRADK 6.8725E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  14000.  GRAVITY 5.00000 LTE
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
