
EFF   3500.  GRAVITY 0.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
1.99970220E-02   3553.0 6.324E+02 4.095E+10 1.759E-03 2.963E-02 1.000E+05 0.000E+00 0.000E+00
2.31242585E-02   3577.8 7.313E+02 4.782E+10 2.034E-03 2.994E-02 1.000E+05 0.000E+00 0.000E+00
2.67335791E-02   3602.7 8.454E+02 5.579E+10 2.349E-03 3.033E-02 1.000E+05 0.000E+00 0.000E+00
3.09025281E-02   3627.6 9.772E+02 6.504E+10 2.711E-03 3.086E-02 1.000E+05 0.000E+00 0.000E+00
3.57163691E-02   3653.1 1.129E+03 7.584E+10 3.132E-03 3.135E-02 1.000E+05 0.000E+00 0.000E+00
4.12755351E-02   3678.3 1.305E+03 8.830E+10 3.614E-03 3.195E-02 1.000E+05 0.000E+00 0.000E+00
4.77034662E-02   3703.4 1.509E+03 1.027E+11 4.167E-03 3.269E-02 1.000E+05 0.000E+00 0.000E+00
5.51427820E-02   3728.3 1.744E+03 1.193E+11 4.799E-03 3.357E-02 1.000E+05 0.000E+00 0.000E+00
6.37598423E-02   3753.1 2.016E+03 1.386E+11 5.523E-03 3.461E-02 1.000E+05 0.000E+00 0.000E+00
7.37474561E-02   3777.9 2.332E+03 1.608E+11 6.352E-03 3.583E-02 1.000E+05 0.000E+00 0.000E+00
8.53307571E-02   3802.7 2.698E+03 1.865E+11 7.302E-03 3.726E-02 1.000E+05 0.000E+00 0.000E+00
9.87670285E-02   3827.9 3.123E+03 2.164E+11 8.396E-03 3.878E-02 1.000E+05 0.000E+00 0.000E+00
1.14349886E-01   3853.1 3.616E+03 2.509E+11 9.653E-03 4.056E-02 1.000E+05 0.000E+00 0.000E+00
1.32428776E-01   3878.1 4.188E+03 2.907E+11 1.109E-02 4.259E-02 1.000E+05 0.000E+00 0.000E+00
1.53421411E-01   3903.0 4.852E+03 3.366E+11 1.273E-02 4.491E-02 1.000E+05 0.000E+00 0.000E+00
1.77814885E-01   3927.7 5.623E+03 3.895E+11 1.461E-02 4.753E-02 1.000E+05 0.000E+00 0.000E+00
2.06180192E-01   3952.2 6.520E+03 4.503E+11 1.675E-02 5.052E-02 1.000E+05 0.000E+00 0.000E+00
2.39181753E-01   3976.7 7.564E+03 5.206E+11 1.919E-02 5.394E-02 1.000E+05 0.000E+00 0.000E+00
2.77589694E-01   4001.5 8.778E+03 6.019E+11 2.199E-02 5.773E-02 1.000E+05 0.000E+00 0.000E+00
3.22299885E-01   4026.3 1.019E+04 6.958E+11 2.519E-02 6.212E-02 1.000E+05 0.000E+00 0.000E+00
3.74307514E-01   4051.9 1.184E+04 8.051E+11 2.889E-02 6.725E-02 1.000E+05 0.000E+00 0.000E+00
4.34759660E-01   4077.9 1.375E+04 9.319E+11 3.315E-02 7.313E-02 1.000E+05 0.000E+00 0.000E+00
5.05002190E-01   4104.7 1.597E+04 1.079E+12 3.806E-02 7.990E-02 1.000E+05 0.000E+00 0.000E+00
5.86527198E-01   4132.7 1.855E+04 1.252E+12 4.376E-02 8.778E-02 1.000E+05 0.000E+00 0.000E+00
6.80997472E-01   4162.5 2.154E+04 1.456E+12 5.041E-02 9.701E-02 1.000E+05 0.000E+00 0.000E+00
7.90224216E-01   4195.0 2.499E+04 1.698E+12 5.821E-02 1.077E-01 1.000E+05 0.000E+00 0.000E+00
9.16149532E-01   4230.7 2.897E+04 1.989E+12 6.745E-02 1.206E-01 1.000E+05 0.000E+00 0.000E+00
1.06074294E+00   4271.7 3.354E+04 2.345E+12 7.851E-02 1.353E-01 1.000E+05 0.000E+00 0.000E+00
1.22609752E+00   4318.1 3.877E+04 2.781E+12 9.171E-02 1.515E-01 1.000E+05 0.000E+00 0.000E+00
1.41444647E+00   4370.9 4.473E+04 3.318E+12 1.076E-01 1.711E-01 1.000E+05 0.000E+00 0.000E+00
1.62808971E+00   4431.8 5.148E+04 3.987E+12 1.268E-01 1.940E-01 1.000E+05 0.000E+00 0.000E+00
1.86932273E+00   4502.2 5.911E+04 4.828E+12 1.501E-01 2.217E-01 1.000E+05 0.000E+00 0.000E+00
2.14042943E+00   4584.6 6.769E+04 5.889E+12 1.783E-01 2.547E-01 1.000E+05 0.000E+00 0.000E+00
2.44475413E+00   4680.3 7.731E+04 7.225E+12 2.117E-01 2.920E-01 1.000E+05 0.000E+00 0.000E+00
2.78631893E+00   4792.3 8.811E+04 8.906E+12 2.514E-01 3.362E-01 1.000E+05 0.000E+00 0.000E+00
3.17180962E+00   4922.3 1.003E+05 1.100E+13 2.957E-01 3.831E-01 1.000E+05 0.000E+00 0.000E+00
3.61097406E+00   5072.8 1.142E+05 1.360E+13 3.445E-01 4.351E-01 1.000E+05 0.000E+00 0.000E+00
4.11605746E+00   5253.2 1.302E+05 1.697E+13 3.982E-01 4.911E-01 1.000E+05 5.038E-06 0.000E+00
4.69669244E+00   5458.9 1.485E+05 2.158E+13 4.647E-01 5.643E-01 1.000E+05 5.633E-04 0.000E+00
5.34547689E+00   5714.8 1.690E+05 2.962E+13 5.711E-01 6.640E-01 1.000E+05 1.492E-02 0.000E+00
6.02144838E+00   5974.9 1.904E+05 4.385E+13 7.600E-01 8.102E-01 1.000E+05 8.427E-02 0.000E+00
6.68555164E+00   6223.9 2.114E+05 6.721E+13 1.050E+00 1.006E+00 1.000E+05 1.775E-01 1.340E+04
7.30956071E+00   6493.7 2.311E+05 1.083E+14 1.526E+00 1.308E+00 1.000E+05 2.670E-01 4.703E+04
7.87825788E+00   6769.9 2.491E+05 1.752E+14 2.245E+00 1.725E+00 1.000E+05 3.456E-01 8.636E+04
8.38544753E+00   7076.1 2.652E+05 2.908E+14 3.399E+00 2.301E+00 1.000E+05 4.173E-01 1.258E+05
8.83398116E+00   7376.9 2.793E+05 4.647E+14 5.057E+00 2.696E+00 1.000E+05 5.437E-01 1.514E+05
9.24985810E+00   7636.9 2.925E+05 6.820E+14 7.050E+00 2.763E+00 1.000E+05 6.739E-01 1.608E+05
9.65461902E+00   7873.9 3.053E+05 9.509E+14 9.491E+00 2.718E+00 1.000E+05 7.577E-01 1.627E+05
1.00646469E+01   8083.4 3.183E+05 1.261E+15 1.227E+01 2.661E+00 1.000E+05 8.173E-01 1.634E+05
1.04891725E+01   8289.6 3.317E+05 1.644E+15 1.573E+01 2.611E+00 1.000E+05 8.600E-01 1.623E+05
1.09373236E+01   8476.5 3.459E+05 2.076E+15 1.963E+01 2.511E+00 1.000E+05 8.919E-01 1.603E+05
1.14156486E+01   8668.2 3.610E+05 2.613E+15 2.451E+01 2.441E+00 1.000E+05 9.159E-01 1.577E+05
1.19325786E+01   8843.2 3.773E+05 3.207E+15 2.996E+01 2.331E+00 1.000E+05 9.344E-01 1.551E+05
1.24938637E+01   9029.4 3.951E+05 3.953E+15 3.688E+01 2.256E+00 1.000E+05 9.483E-01 1.517E+05
1.31093637E+01   9197.4 4.145E+05 4.761E+15 4.439E+01 2.276E+00 1.000E+05 9.567E-01 1.484E+05
RADK 8.3361E-01
EGIN                    ITERATION  15 COMPLETED
EFF   5000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.55743223E-04   3201.0 6.557E+01 3.584E+09 2.034E-04 3.313E-02 1.000E+05 0.000E+00 0.000E+00
8.55929998E-04   3218.6 8.559E+01 4.479E+09 2.410E-04 3.503E-02 1.000E+05 0.000E+00 0.000E+00
1.08125413E-03   3238.3 1.081E+02 5.528E+09 2.855E-04 3.591E-02 1.000E+05 0.000E+00 0.000E+00
1.33553065E-03   3258.8 1.336E+02 6.733E+09 3.366E-04 3.639E-02 1.000E+05 0.000E+00 0.000E+00
1.62390356E-03   3279.3 1.624E+02 8.115E+09 3.949E-04 3.675E-02 1.000E+05 0.000E+00 0.000E+00
1.95243812E-03   3300.0 1.952E+02 9.707E+09 4.614E-04 3.707E-02 1.000E+05 0.000E+00 0.000E+00
2.32788517E-03   3320.9 2.328E+02 1.155E+10 5.378E-04 3.737E-02 1.000E+05 0.000E+00 0.000E+00
2.75752505E-03   3342.2 2.758E+02 1.368E+10 6.264E-04 3.770E-02 1.000E+05 0.000E+00 0.000E+00
3.25011128E-03   3363.3 3.250E+02 1.614E+10 7.277E-04 3.802E-02 1.000E+05 0.000E+00 0.000E+00
3.81536426E-03   3385.0 3.815E+02 1.901E+10 8.460E-04 3.832E-02 1.000E+05 0.000E+00 0.000E+00
4.46429777E-03   3406.9 4.464E+02 2.233E+10 9.820E-04 3.861E-02 1.000E+05 0.000E+00 0.000E+00
5.21030772E-03   3429.0 5.210E+02 2.619E+10 1.138E-03 3.890E-02 1.000E+05 0.000E+00 0.000E+00
6.06879445E-03   3451.4 6.069E+02 3.068E+10 1.319E-03 3.922E-02 1.000E+05 0.000E+00 0.000E+00
7.05723514E-03   3474.2 7.057E+02 3.591E+10 1.527E-03 3.956E-02 1.000E+05 0.000E+00 0.000E+00
8.19485664E-03   3497.5 8.195E+02 4.201E+10 1.770E-03 3.989E-02 1.000E+05 0.000E+00 0.000E+00
9.50467510E-03   3520.8 9.505E+02 4.907E+10 2.049E-03 4.032E-02 1.000E+05 0.000E+00 0.000E+00
1.10130523E-02   3544.6 1.101E+03 5.732E+10 2.373E-03 4.086E-02 1.000E+05 0.000E+00 0.000E+00
1.27500687E-02   3568.5 1.275E+03 6.688E+10 2.748E-03 4.145E-02 1.000E+05 0.000E+00 0.000E+00
1.47519807E-02   3592.6 1.475E+03 7.796E+10 3.177E-03 4.210E-02 1.000E+05 0.000E+00 0.000E+00
1.70615571E-02   3616.8 1.706E+03 9.081E+10 3.671E-03 4.284E-02 1.000E+05 0.000E+00 0.000E+00
1.97277866E-02   3641.1 1.973E+03 1.057E+11 4.240E-03 4.365E-02 1.000E+05 0.000E+00 0.000E+00
2.28065667E-02   3665.7 2.281E+03 1.230E+11 4.896E-03 4.456E-02 1.000E+05 0.000E+00 0.000E+00
2.63641412E-02   3690.1 2.636E+03 1.430E+11 5.647E-03 4.562E-02 1.000E+05 0.000E+00 0.000E+00
3.04796250E-02   3714.5 3.048E+03 1.661E+11 6.507E-03 4.690E-02 1.000E+05 0.000E+00 0.000E+00
3.52419115E-02   3738.9 3.524E+03 1.928E+11 7.499E-03 4.845E-02 1.000E+05 0.000E+00 0.000E+00
4.07545773E-02   3763.2 4.075E+03 2.236E+11 8.635E-03 5.025E-02 1.000E+05 0.000E+00 0.000E+00
4.71425714E-02   3787.4 4.714E+03 2.592E+11 9.932E-03 5.230E-02 1.000E+05 0.000E+00 0.000E+00
5.45508575E-02   3811.6 5.455E+03 3.002E+11 1.142E-02 5.460E-02 1.000E+05 0.000E+00 0.000E+00
6.31453176E-02   3836.0 6.315E+03 3.477E+11 1.312E-02 5.716E-02 1.000E+05 0.000E+00 0.000E+00
7.31215473E-02   3860.1 7.312E+03 4.024E+11 1.507E-02 6.006E-02 1.000E+05 0.000E+00 0.000E+00
8.47093999E-02   3884.3 8.471E+03 4.655E+11 1.730E-02 6.335E-02 1.000E+05 0.000E+00 0.000E+00
9.81801206E-02   3908.2 9.818E+03 5.381E+11 1.984E-02 6.711E-02 1.000E+05 0.000E+00 0.000E+00
1.13833572E-01   3932.8 1.138E+04 6.226E+11 2.277E-02 7.148E-02 1.000E+05 0.000E+00 0.000E+00
1.32019051E-01   3957.2 1.320E+04 7.199E+11 2.613E-02 7.636E-02 1.000E+05 0.000E+00 0.000E+00
1.53163667E-01   3981.5 1.532E+04 8.318E+11 2.996E-02 8.189E-02 1.000E+05 0.000E+00 0.000E+00
1.77759787E-01   4006.0 1.778E+04 9.610E+11 3.434E-02 8.813E-02 1.000E+05 0.000E+00 0.000E+00
2.06376059E-01   4030.4 2.064E+04 1.110E+12 3.936E-02 9.532E-02 1.000E+05 0.000E+00 0.000E+00
2.39678958E-01   4054.9 2.397E+04 1.281E+12 4.509E-02 1.037E-01 1.000E+05 0.000E+00 0.000E+00
2.78424039E-01   4080.1 2.784E+04 1.481E+12 5.171E-02 1.137E-01 1.000E+05 0.000E+00 0.000E+00
3.23461222E-01   4106.3 3.235E+04 1.714E+12 5.935E-02 1.253E-01 1.000E+05 0.000E+00 0.000E+00
3.75784796E-01   4134.0 3.758E+04 1.988E+12 6.814E-02 1.366E-01 1.000E+05 0.000E+00 0.000E+00
4.36491128E-01   4163.7 4.365E+04 2.312E+12 7.841E-02 1.503E-01 1.000E+05 0.000E+00 0.000E+00
5.06732149E-01   4196.1 5.067E+04 2.700E+12 9.052E-02 1.666E-01 1.000E+05 0.000E+00 0.000E+00
5.87701965E-01   4232.0 5.877E+04 3.166E+12 1.049E-01 1.858E-01 1.000E+05 0.000E+00 0.000E+00
6.80625124E-01   4272.1 6.806E+04 3.734E+12 1.222E-01 2.086E-01 1.000E+05 0.000E+00 0.000E+00
7.86717984E-01   4317.9 7.867E+04 4.433E+12 1.431E-01 2.357E-01 1.000E+05 0.000E+00 0.000E+00
9.07142273E-01   4370.4 9.071E+04 5.303E+12 1.687E-01 2.681E-01 1.000E+05 0.000E+00 0.000E+00
1.04302844E+00   4431.2 1.043E+05 6.398E+12 1.999E-01 3.066E-01 1.000E+05 0.000E+00 0.000E+00
1.19544898E+00   4501.9 1.195E+05 7.789E+12 2.384E-01 3.531E-01 1.000E+05 0.000E+00 0.000E+00
1.36541663E+00   4584.5 1.365E+05 9.569E+12 2.857E-01 4.090E-01 1.000E+05 0.000E+00 0.000E+00
1.55428845E+00   4680.5 1.554E+05 1.185E+13 3.432E-01 4.745E-01 1.000E+05 0.000E+00 0.000E+00
1.76372514E+00   4792.7 1.764E+05 1.477E+13 4.127E-01 5.532E-01 1.000E+05 0.000E+00 0.000E+00
1.99660524E+00   4923.2 1.997E+05 1.847E+13 4.932E-01 6.407E-01 1.000E+05 0.000E+00 0.000E+00
2.25767646E+00   5074.9 2.258E+05 2.313E+13 5.842E-01 7.399E-01 1.000E+05 0.000E+00 0.000E+00
2.55338800E+00   5255.4 2.553E+05 2.909E+13 6.843E-01 8.467E-01 1.000E+05 6.374E-06 0.000E+00
2.89070101E+00   5464.2 2.891E+05 3.692E+13 7.988E-01 9.706E-01 1.000E+05 1.026E-03 0.000E+00
3.27272093E+00   5718.5 3.273E+05 4.918E+13 9.539E-01 1.103E+00 1.000E+05 2.073E-02 0.000E+00
3.68801663E+00   5972.2 3.688E+05 6.909E+13 1.206E+00 1.281E+00 1.000E+05 8.919E-02 0.000E+00
4.11447658E+00   6226.3 4.114E+05 1.026E+14 1.607E+00 1.531E+00 1.000E+05 1.793E-01 1.080E+04
4.53079925E+00   6489.0 4.531E+05 1.591E+14 2.245E+00 1.915E+00 1.000E+05 2.696E-01 4.791E+04
4.92093108E+00   6770.2 4.921E+05 2.552E+14 3.244E+00 2.457E+00 1.000E+05 3.528E-01 8.856E+04
5.27738970E+00   7065.9 5.277E+05 4.133E+14 4.751E+00 3.026E+00 1.000E+05 4.489E-01 1.156E+05
5.60613994E+00   7340.7 5.606E+05 6.350E+14 6.748E+00 3.293E+00 1.000E+05 5.904E-01 1.258E+05
5.92284948E+00   7585.0 5.923E+05 9.157E+14 9.132E+00 3.353E+00 1.000E+05 6.910E-01 1.300E+05
6.23817452E+00   7816.0 6.238E+05 1.275E+15 1.211E+01 3.375E+00 1.000E+05 7.639E-01 1.315E+05
6.56043993E+00   8028.6 6.560E+05 1.707E+15 1.558E+01 3.368E+00 1.000E+05 8.185E-01 1.321E+05
6.89560659E+00   8238.9 6.896E+05 2.253E+15 1.989E+01 3.349E+00 1.000E+05 8.572E-01 1.309E+05
7.24962839E+00   8434.7 7.250E+05 2.892E+15 2.489E+01 3.285E+00 1.000E+05 8.891E-01 1.299E+05
7.62682374E+00   8635.5 7.627E+05 3.697E+15 3.111E+01 3.231E+00 1.000E+05 9.118E-01 1.274E+05
8.03333897E+00   8821.7 8.033E+05 4.615E+15 3.817E+01 3.131E+00 1.000E+05 9.311E-01 1.257E+05
8.47325235E+00   9018.9 8.473E+05 5.781E+15 4.711E+01 3.055E+00 1.000E+05 9.450E-01 1.224E+05
8.95392190E+00   9198.5 8.954E+05 7.072E+15 5.695E+01 3.115E+00 1.000E+05 9.538E-01 1.201E+05
RADK 8.3347E-01
EGIN                    ITERATION  15 COMPLETED
EFF   5250.  GRAVITY 0.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 1.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
3.49264085E-03   2633.3 3.465E-03 6.253E+05 3.818E-05 7.998E-03 1.000E+05 0.000E+00 0.000E+00
4.62973751E-03   2667.8 4.593E-03 8.554E+05 4.005E-05 7.446E-03 1.000E+05 0.000E+00 0.000E+00
6.07306717E-03   2704.4 6.026E-03 1.161E+06 4.214E-05 6.882E-03 1.000E+05 0.000E+00 0.000E+00
7.89775856E-03   2743.9 7.839E-03 1.568E+06 4.455E-05 6.352E-03 1.000E+05 0.000E+00 0.000E+00
1.02055647E-02   2782.8 1.013E-02 2.092E+06 4.685E-05 5.757E-03 1.000E+05 0.000E+00 0.000E+00
1.31043650E-02   2832.5 1.302E-02 2.815E+06 5.019E-05 5.342E-03 1.000E+05 0.000E+00 0.000E+00
1.67176067E-02   2882.6 1.661E-02 3.735E+06 5.353E-05 5.042E-03 1.000E+05 0.000E+00 0.000E+00
2.12361197E-02   2937.6 2.111E-02 4.924E+06 5.705E-05 4.494E-03 1.000E+05 0.000E+00 0.000E+00
2.69217685E-02   2988.4 2.677E-02 6.392E+06 6.014E-05 4.166E-03 1.000E+05 0.000E+00 0.000E+00
3.41200813E-02   3043.5 3.394E-02 8.264E+06 6.331E-05 3.790E-03 1.000E+05 0.000E+00 0.000E+00
4.32482325E-02   3104.2 4.303E-02 1.063E+07 6.646E-05 3.259E-03 1.000E+05 0.000E+00 0.000E+00
5.49349492E-02   3151.7 5.468E-02 1.354E+07 6.884E-05 3.046E-03 1.000E+05 0.000E+00 0.000E+00
6.99402800E-02   3219.7 6.964E-02 1.729E+07 7.167E-05 2.489E-03 1.000E+05 0.000E+00 0.000E+00
8.92961370E-02   3262.3 8.895E-02 2.197E+07 7.358E-05 2.266E-03 1.000E+05 0.000E+00 0.000E+00
1.14419382E-01   3304.9 1.140E-01 2.797E+07 7.566E-05 2.155E-03 1.000E+05 0.000E+00 0.000E+00
1.46985016E-01   3363.9 1.465E-01 3.566E+07 7.784E-05 1.840E-03 1.000E+05 0.000E+00 0.000E+00
1.89314852E-01   3398.4 1.888E-01 4.556E+07 7.973E-05 1.747E-03 1.000E+05 0.000E+00 0.000E+00
2.44267124E-01   3441.1 2.436E-01 5.828E+07 8.212E-05 1.647E-03 1.000E+05 0.000E+00 0.000E+00
3.15344313E-01   3476.0 3.146E-01 7.461E+07 8.468E-05 1.605E-03 1.000E+05 0.000E+00 0.000E+00
4.07246587E-01   3521.0 4.064E-01 9.549E+07 8.737E-05 1.510E-03 1.000E+05 0.000E+00 0.000E+00
5.25834414E-01   3559.7 5.248E-01 1.222E+08 9.046E-05 1.449E-03 1.000E+05 0.000E+00 0.000E+00
6.78202127E-01   3599.1 6.769E-01 1.563E+08 9.411E-05 1.398E-03 1.000E+05 0.000E+00 0.000E+00
8.73012076E-01   3637.9 8.715E-01 1.995E+08 9.837E-05 1.357E-03 1.000E+05 0.000E+00 0.000E+00
1.12122537E+00   3677.9 1.119E+00 2.541E+08 1.031E-04 1.320E-03 1.000E+05 0.000E+00 0.000E+00
1.43637076E+00   3717.9 1.434E+00 3.228E+08 1.085E-04 1.287E-03 1.000E+05 0.000E+00 0.000E+00
1.83437223E+00   3757.7 1.832E+00 4.091E+08 1.149E-04 1.256E-03 1.000E+05 0.000E+00 0.000E+00
2.33401987E+00   3797.1 2.331E+00 5.167E+08 1.224E-04 1.228E-03 1.000E+05 0.000E+00 0.000E+00
2.95781581E+00   3836.4 2.954E+00 6.503E+08 1.311E-04 1.210E-03 1.000E+05 0.000E+00 0.000E+00
3.73285548E+00   3875.7 3.728E+00 8.154E+08 1.410E-04 1.199E-03 1.000E+05 0.000E+00 0.000E+00
4.69083099E+00   3915.2 4.685E+00 1.019E+09 1.525E-04 1.191E-03 1.000E+05 0.000E+00 0.000E+00
5.86824408E+00   3954.7 5.861E+00 1.268E+09 1.659E-04 1.183E-03 1.000E+05 0.000E+00 0.000E+00
7.30710641E+00   3994.0 7.298E+00 1.572E+09 1.816E-04 1.182E-03 1.000E+05 0.000E+00 0.000E+00
9.05595616E+00   4033.3 9.045E+00 1.941E+09 1.997E-04 1.188E-03 1.000E+05 0.000E+00 0.000E+00
1.11717020E+01   4072.9 1.116E+01 2.388E+09 2.206E-04 1.199E-03 1.000E+05 0.000E+00 0.000E+00
1.37201720E+01   4112.7 1.370E+01 2.929E+09 2.447E-04 1.215E-03 1.000E+05 0.000E+00 0.000E+00
1.67764513E+01   4152.9 1.676E+01 3.581E+09 2.727E-04 1.231E-03 1.000E+05 0.000E+00 0.000E+00
2.04240801E+01   4192.9 2.040E+01 4.364E+09 3.055E-04 1.260E-03 1.000E+05 0.000E+00 0.000E+00
2.47576335E+01   4233.0 2.473E+01 5.305E+09 3.435E-04 1.297E-03 1.000E+05 0.000E+00 0.000E+00
2.98884304E+01   4273.5 2.985E+01 6.433E+09 3.874E-04 1.336E-03 1.000E+05 0.000E+00 0.000E+00
3.59442447E+01   4314.0 3.590E+01 7.786E+09 4.384E-04 1.388E-03 1.000E+05 0.000E+00 0.000E+00
4.30687435E+01   4355.1 4.301E+01 9.410E+09 4.978E-04 1.450E-03 1.000E+05 0.000E+00 0.000E+00
5.14146034E+01   4396.8 5.135E+01 1.136E+10 5.681E-04 1.537E-03 1.000E+05 0.000E+00 0.000E+00
6.11483064E+01   4440.1 6.106E+01 1.371E+10 6.507E-04 1.640E-03 1.000E+05 0.000E+00 0.000E+00
7.24614312E+01   4485.6 7.236E+01 1.658E+10 7.478E-04 1.759E-03 1.000E+05 0.000E+00 0.000E+00
8.55620339E+01   4533.6 8.543E+01 2.009E+10 8.630E-04 1.900E-03 1.000E+05 0.000E+00 0.000E+00
1.00653757E+02   4585.1 1.005E+02 2.447E+10 1.003E-03 2.078E-03 1.000E+05 0.000E+00 0.000E+00
1.17872844E+02   4642.1 1.177E+02 3.008E+10 1.179E-03 2.331E-03 1.000E+05 0.000E+00 0.000E+00
1.37266434E+02   4707.4 1.370E+02 3.752E+10 1.405E-03 2.648E-03 1.000E+05 0.000E+00 0.000E+00
1.58813380E+02   4780.9 1.585E+02 4.766E+10 1.701E-03 3.065E-03 1.000E+05 0.000E+00 0.000E+00
1.82170193E+02   4869.9 1.818E+02 6.274E+10 2.131E-03 3.711E-03 1.000E+05 1.984E-20 0.000E+00
2.06578884E+02   4978.4 2.061E+02 8.671E+10 2.783E-03 4.716E-03 1.000E+05 1.486E-13 0.000E+00
2.30194194E+02   5136.8 2.296E+02 1.352E+11 4.041E-03 6.501E-03 1.000E+05 1.707E-09 0.000E+00
2.51397605E+02   5300.6 2.506E+02 2.135E+11 5.956E-03 8.680E-03 1.000E+05 1.878E-02 0.000E+00
2.71604146E+02   5421.6 2.706E+02 3.011E+11 8.004E-03 1.063E-02 1.000E+05 8.618E-02 0.000E+00
2.92015289E+02   5532.1 2.908E+02 4.105E+11 1.050E-02 1.319E-02 1.000E+05 1.045E-01 1.897E+00
3.12072081E+02   5684.1 3.105E+02 6.107E+11 1.494E-02 1.833E-02 1.000E+05 1.276E-01 9.893E+01
