2.34866513E-04   7892.5 2.330E+00 8.989E+11 5.310E-01 7.724E+01 2.000E+05
2.95126631E-04   7965.8 2.928E+00 1.117E+12 5.754E-01 7.797E+01 2.000E+05
3.69119442E-04   8038.6 3.662E+00 1.381E+12 6.261E-01 7.856E+01 2.000E+05
4.59622692E-04   8109.3 4.560E+00 1.699E+12 6.838E-01 7.948E+01 2.000E+05
5.69983176E-04   8177.7 5.654E+00 2.082E+12 7.487E-01 8.024E+01 2.000E+05
7.04210780E-04   8242.5 6.986E+00 2.541E+12 8.219E-01 8.180E+01 2.000E+05
8.67011157E-04   8303.7 8.600E+00 3.087E+12 9.050E-01 8.452E+01 2.000E+05
1.06388253E-03   8363.2 1.055E+01 3.737E+12 9.994E-01 8.813E+01 2.000E+05
1.30126443E-03   8423.2 1.290E+01 4.510E+12 1.107E+00 9.187E+01 2.000E+05
1.58674099E-03   8481.1 1.573E+01 5.423E+12 1.229E+00 9.642E+01 2.000E+05
1.92921965E-03   8537.8 1.912E+01 6.499E+12 1.367E+00 1.019E+02 2.000E+05
2.33913632E-03   8593.7 2.318E+01 7.765E+12 1.525E+00 1.083E+02 2.000E+05
2.82873552E-03   8649.0 2.802E+01 9.252E+12 1.704E+00 1.158E+02 2.000E+05
3.41240098E-03   8705.3 3.379E+01 1.100E+13 1.908E+00 1.242E+02 2.000E+05
4.10724872E-03   8766.9 4.065E+01 1.306E+13 2.138E+00 1.322E+02 2.000E+05
4.93401791E-03   8826.2 4.880E+01 1.546E+13 2.397E+00 1.415E+02 2.000E+05
5.91697907E-03   8885.8 5.849E+01 1.827E+13 2.690E+00 1.525E+02 2.000E+05
7.08375090E-03   8947.6 6.997E+01 2.157E+13 3.025E+00 1.655E+02 2.000E+05
8.46536204E-03   9014.3 8.355E+01 2.544E+13 3.412E+00 1.808E+02 2.000E+05
1.00965139E-02   9087.5 9.955E+01 3.000E+13 3.860E+00 1.987E+02 2.000E+05
1.20147664E-02   9175.2 1.183E+02 3.542E+13 4.386E+00 2.184E+02 2.000E+05
1.42616964E-02   9274.5 1.403E+02 4.182E+13 5.002E+00 2.410E+02 2.000E+05
1.68856936E-02   9390.8 1.659E+02 4.943E+13 5.717E+00 2.661E+02 2.000E+05
1.99467177E-02   9526.3 1.956E+02 5.844E+13 6.534E+00 2.932E+02 2.000E+05
2.35186095E-02   9682.9 2.302E+02 6.908E+13 7.465E+00 3.234E+02 2.000E+05
2.76935570E-02   9865.9 2.706E+02 8.160E+13 8.500E+00 3.563E+02 2.000E+05
3.26078002E-02  10080.9 3.179E+02 9.629E+13 9.570E+00 3.882E+02 2.000E+05
3.84908416E-02  10332.3 3.743E+02 1.135E+14 1.055E+01 4.122E+02 2.000E+05
4.56700128E-02  10621.2 4.431E+02 1.338E+14 1.143E+01 4.332E+02 2.000E+05
5.45917426E-02  10957.0 5.284E+02 1.578E+14 1.215E+01 4.491E+02 2.000E+05
6.59407767E-02  11347.0 6.367E+02 1.865E+14 1.257E+01 4.558E+02 2.000E+05
8.08161911E-02  11795.5 7.787E+02 2.221E+14 1.261E+01 4.486E+02 2.000E+05
1.00797525E-01  12314.8 9.697E+02 2.672E+14 1.241E+01 4.376E+02 2.000E+05
1.28125857E-01  12906.7 1.231E+03 3.256E+14 1.200E+01 4.208E+02 2.000E+05
1.66116890E-01  13587.0 1.596E+03 4.027E+14 1.142E+01 3.990E+02 2.000E+05
2.19401601E-01  14353.3 2.108E+03 5.058E+14 1.088E+01 3.789E+02 2.000E+05
2.93703436E-01  15213.3 2.823E+03 6.433E+14 1.045E+01 3.609E+02 2.000E+05
3.95964555E-01  16158.8 3.810E+03 8.250E+14 1.022E+01 3.481E+02 2.000E+05
5.33865722E-01  17189.7 5.141E+03 1.058E+15 1.018E+01 3.425E+02 2.000E+05
7.18563045E-01  18313.0 6.925E+03 1.351E+15 1.013E+01 3.376E+02 2.000E+05
9.66218998E-01  19537.8 9.319E+03 1.713E+15 1.007E+01 3.338E+02 2.000E+05
1.29728035E+00  20872.8 1.252E+04 2.161E+15 1.009E+01 3.326E+02 2.000E+05
1.73572914E+00  22324.9 1.676E+04 2.709E+15 1.020E+01 3.352E+02 2.000E+05
2.31399402E+00  23902.8 2.235E+04 3.376E+15 1.032E+01 3.366E+02 2.000E+05
3.07181242E+00  25611.9 2.967E+04 4.184E+15 1.056E+01 3.432E+02 2.000E+05
4.05435483E+00  27464.9 3.915E+04 5.150E+15 1.091E+01 3.508E+02 2.000E+05
5.30752945E+00  29462.7 5.123E+04 6.284E+15 1.153E+01 3.659E+02 2.000E+05
6.88545844E+00  31628.8 6.642E+04 7.590E+15 1.224E+01 3.814E+02 2.000E+05
8.84022021E+00  33956.2 8.523E+04 9.076E+15 1.335E+01 3.787E+02 2.000E+05
PRADK 3.1280E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  11500.  GRAVITY 4.50000 LTE
TITLE SDSC GRID  [-0.2]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.63100 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.93476837E-06   6814.3 1.869E-01 7.204E+10 2.981E-01 1.249E+02 2.000E+05
6.03858627E-06   7074.9 1.902E-01 8.120E+10 2.981E-01 1.138E+02 2.000E+05
7.93735248E-06   7122.1 2.500E-01 1.047E+11 3.030E-01 1.124E+02 2.000E+05
1.05118955E-05   7180.3 3.312E-01 1.362E+11 3.113E-01 1.110E+02 2.000E+05
1.38428332E-05   7241.5 4.361E-01 1.763E+11 3.219E-01 1.088E+02 2.000E+05
1.81223247E-05   7305.3 5.710E-01 2.270E+11 3.352E-01 1.069E+02 2.000E+05
2.35833713E-05   7370.7 7.431E-01 2.908E+11 3.515E-01 1.056E+02 2.000E+05
3.05063596E-05   7437.0 9.613E-01 3.705E+11 3.708E-01 1.050E+02 2.000E+05
3.92290445E-05   7504.6 1.236E+00 4.695E+11 3.936E-01 1.039E+02 2.000E+05
5.01554826E-05   7572.1 1.581E+00 5.917E+11 4.201E-01 1.033E+02 2.000E+05
6.37680037E-05   7640.7 2.010E+00 7.421E+11 4.509E-01 1.020E+02 2.000E+05
8.06371631E-05   7709.2 2.541E+00 9.259E+11 4.864E-01 1.014E+02 2.000E+05
1.01431271E-04   7777.7 3.197E+00 1.150E+12 5.275E-01 1.017E+02 2.000E+05
1.26929852E-04   7847.8 4.001E+00 1.421E+12 5.751E-01 1.015E+02 2.000E+05
1.58046235E-04   7917.1 4.981E+00 1.748E+12 6.298E-01 1.017E+02 2.000E+05
1.95861026E-04   7985.4 6.173E+00 2.139E+12 6.923E-01 1.024E+02 2.000E+05
2.41658559E-04   8051.6 7.617E+00 2.606E+12 7.633E-01 1.037E+02 2.000E+05
2.96991433E-04   8114.4 9.361E+00 3.159E+12 8.432E-01 1.060E+02 2.000E+05
3.63760679E-04   8176.0 1.147E+01 3.815E+12 9.321E-01 1.078E+02 2.000E+05
4.44280391E-04   8234.4 1.400E+01 4.590E+12 1.031E+00 1.102E+02 2.000E+05
5.41311904E-04   8289.2 1.706E+01 5.501E+12 1.142E+00 1.139E+02 2.000E+05
6.58102713E-04   8341.7 2.074E+01 6.571E+12 1.266E+00 1.186E+02 2.000E+05
7.98467165E-04   8392.7 2.516E+01 7.828E+12 1.405E+00 1.245E+02 2.000E+05
9.66920791E-04   8442.6 3.047E+01 9.301E+12 1.563E+00 1.317E+02 2.000E+05
1.16860712E-03   8495.5 3.682E+01 1.104E+13 1.743E+00 1.391E+02 2.000E+05
1.40954686E-03   8548.8 4.440E+01 1.308E+13 1.947E+00 1.471E+02 2.000E+05
1.69700043E-03   8601.7 5.345E+01 1.545E+13 2.177E+00 1.560E+02 2.000E+05
2.03957999E-03   8654.7 6.423E+01 1.823E+13 2.437E+00 1.662E+02 2.000E+05
2.44755110E-03   8707.3 7.706E+01 2.146E+13 2.730E+00 1.778E+02 2.000E+05
2.93301353E-03   8762.6 9.232E+01 2.525E+13 3.061E+00 1.903E+02 2.000E+05
3.51024935E-03   8819.7 1.105E+02 2.969E+13 3.434E+00 2.042E+02 2.000E+05
4.19594535E-03   8879.1 1.320E+02 3.490E+13 3.858E+00 2.198E+02 2.000E+05
5.00940779E-03   8940.5 1.575E+02 4.098E+13 4.340E+00 2.382E+02 2.000E+05
5.97182816E-03   9006.7 1.877E+02 4.816E+13 4.902E+00 2.598E+02 2.000E+05
7.10507950E-03   9080.6 2.233E+02 5.666E+13 5.566E+00 2.855E+02 2.000E+05
8.43138381E-03   9165.1 2.648E+02 6.679E+13 6.365E+00 3.160E+02 2.000E+05
9.97244261E-03   9262.1 3.130E+02 7.889E+13 7.330E+00 3.528E+02 2.000E+05
1.17496929E-02   9380.3 3.686E+02 9.356E+13 8.504E+00 3.944E+02 2.000E+05
1.37898539E-02   9516.4 4.322E+02 1.111E+14 9.890E+00 4.410E+02 2.000E+05
1.61254170E-02   9672.5 5.050E+02 1.320E+14 1.154E+01 4.958E+02 2.000E+05
1.87936536E-02   9853.4 5.880E+02 1.569E+14 1.346E+01 5.593E+02 2.000E+05
2.18512966E-02  10065.7 6.828E+02 1.863E+14 1.561E+01 6.276E+02 2.000E+05
2.53987730E-02  10314.1 7.927E+02 2.207E+14 1.777E+01 6.899E+02 2.000E+05
2.95935646E-02  10602.0 9.223E+02 2.607E+14 1.985E+01 7.492E+02 2.000E+05
3.46643082E-02  10938.5 1.079E+03 3.071E+14 2.161E+01 7.975E+02 2.000E+05
4.09846540E-02  11331.1 1.273E+03 3.611E+14 2.273E+01 8.239E+02 2.000E+05
4.91799827E-02  11782.7 1.526E+03 4.260E+14 2.294E+01 8.168E+02 2.000E+05
6.01505266E-02  12304.9 1.864E+03 5.067E+14 2.260E+01 7.986E+02 2.000E+05
7.51865923E-02  12901.6 2.328E+03 6.103E+14 2.175E+01 7.657E+02 2.000E+05
9.62231394E-02  13585.9 2.977E+03 7.468E+14 2.053E+01 7.207E+02 2.000E+05
1.26001219E-01  14356.8 3.898E+03 9.304E+14 1.939E+01 6.770E+02 2.000E+05
1.67954714E-01  15218.9 5.197E+03 1.177E+15 1.841E+01 6.372E+02 2.000E+05
2.26298176E-01  16165.7 7.006E+03 1.505E+15 1.783E+01 6.081E+02 2.000E+05
3.05758607E-01  17196.4 9.471E+03 1.933E+15 1.762E+01 5.936E+02 2.000E+05
4.12091929E-01  18319.6 1.277E+04 2.473E+15 1.766E+01 5.882E+02 2.000E+05
5.53457081E-01  19541.8 1.716E+04 3.140E+15 1.773E+01 5.870E+02 2.000E+05
7.41258652E-01  20876.1 2.299E+04 3.957E+15 1.779E+01 5.861E+02 2.000E+05
9.90357298E-01  22326.9 3.072E+04 4.957E+15 1.793E+01 5.891E+02 2.000E+05
1.31782697E+00  23904.9 4.088E+04 6.169E+15 1.830E+01 5.973E+02 2.000E+05
1.74384373E+00  25613.9 5.409E+04 7.623E+15 1.883E+01 6.110E+02 2.000E+05
2.29454906E+00  27466.1 7.117E+04 9.356E+15 1.947E+01 6.259E+02 2.000E+05
2.99929148E+00  29464.1 9.300E+04 1.140E+16 2.044E+01 6.491E+02 2.000E+05
3.89039322E+00  31628.7 1.206E+05 1.377E+16 2.165E+01 6.748E+02 2.000E+05
4.99599573E+00  33956.0 1.548E+05 1.647E+16 2.359E+01 6.679E+02 2.000E+05
PRADK 3.1236E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  11500.  GRAVITY 5.00000 LTE
TITLE SDSC GRID  [-0.2]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.63100 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
6.05225278E-06   6908.4 6.043E-01 1.897E+11 3.004E-01 1.458E+02 2.000E+05
6.05377679E-06   7178.2 6.045E-01 2.266E+11 3.004E-01 1.321E+02 2.000E+05
7.86908720E-06   7223.3 7.858E-01 2.868E+11 3.087E-01 1.316E+02 2.000E+05
1.03740760E-05   7281.0 1.036E+00 3.690E+11 3.228E-01 1.313E+02 2.000E+05
1.35542861E-05   7341.4 1.354E+00 4.716E+11 3.405E-01 1.300E+02 2.000E+05
1.75564157E-05   7403.7 1.753E+00 5.986E+11 3.623E-01 1.291E+02 2.000E+05
2.25513950E-05   7467.1 2.252E+00 7.546E+11 3.885E-01 1.285E+02 2.000E+05
2.87411456E-05   7531.0 2.870E+00 9.448E+11 4.194E-01 1.286E+02 2.000E+05
3.63635114E-05   7595.3 3.632E+00 1.176E+12 4.553E-01 1.286E+02 2.000E+05
4.57007606E-05   7661.1 4.564E+00 1.456E+12 4.970E-01 1.275E+02 2.000E+05
5.70813241E-05   7726.1 5.701E+00 1.791E+12 5.447E-01 1.272E+02 2.000E+05
7.08952713E-05   7790.8 7.080E+00 2.193E+12 5.998E-01 1.277E+02 2.000E+05
8.75889899E-05   7855.1 8.748E+00 2.671E+12 6.631E-01 1.288E+02 2.000E+05
1.07687901E-04   7919.4 1.075E+01 3.240E+12 7.357E-01 1.302E+02 2.000E+05
1.31810782E-04   7983.4 1.316E+01 3.913E+12 8.184E-01 1.314E+02 2.000E+05
1.60716094E-04   8045.1 1.605E+01 4.704E+12 9.110E-01 1.330E+02 2.000E+05
1.95344806E-04   8103.5 1.951E+01 5.628E+12 1.014E+00 1.355E+02 2.000E+05
2.36866168E-04   8159.0 2.366E+01 6.705E+12 1.127E+00 1.384E+02 2.000E+05
2.86730990E-04   8210.9 2.864E+01 7.959E+12 1.250E+00 1.423E+02 2.000E+05
3.46702694E-04   8260.3 3.462E+01 9.421E+12 1.386E+00 1.474E+02 2.000E+05
4.18830232E-04   8309.1 4.183E+01 1.113E+13 1.537E+00 1.532E+02 2.000E+05
5.05541256E-04   8356.4 5.048E+01 1.313E+13 1.705E+00 1.600E+02 2.000E+05
6.09709497E-04   8403.5 6.088E+01 1.545E+13 1.894E+00 1.680E+02 2.000E+05
7.34676469E-04   8450.7 7.336E+01 1.817E+13 2.107E+00 1.771E+02 2.000E+05
8.84379987E-04   8498.5 8.830E+01 2.134E+13 2.347E+00 1.874E+02 2.000E+05
1.06336837E-03   8548.3 1.062E+02 2.506E+13 2.621E+00 1.987E+02 2.000E+05
1.27670265E-03   8602.0 1.275E+02 2.944E+13 2.937E+00 2.105E+02 2.000E+05
1.53065958E-03   8654.8 1.528E+02 3.452E+13 3.288E+00 2.234E+02 2.000E+05
1.83327044E-03   8707.1 1.830E+02 4.040E+13 3.679E+00 2.380E+02 2.000E+05
2.19378486E-03   8761.7 2.189E+02 4.729E+13 4.119E+00 2.537E+02 2.000E+05
2.62335219E-03   8815.5 2.618E+02 5.526E+13 4.608E+00 2.719E+02 2.000E+05
3.13559162E-03   8869.7 3.129E+02 6.454E+13 5.157E+00 2.934E+02 2.000E+05
3.74358599E-03   8932.7 3.735E+02 7.568E+13 5.814E+00 3.183E+02 2.000E+05
4.46114898E-03   9000.8 4.450E+02 8.884E+13 6.582E+00 3.473E+02 2.000E+05
5.30354419E-03   9076.6 5.289E+02 1.045E+14 7.503E+00 3.820E+02 2.000E+05
6.28511691E-03   9162.3 6.267E+02 1.234E+14 8.621E+00 4.238E+02 2.000E+05
7.41898027E-03   9260.1 7.396E+02 1.461E+14 9.998E+00 4.749E+02 2.000E+05
8.71623901E-03   9374.1 8.686E+02 1.736E+14 1.171E+01 5.371E+02 2.000E+05
1.01869541E-02   9507.3 1.015E+03 2.073E+14 1.383E+01 6.116E+02 2.000E+05
1.18405251E-02   9663.0 1.179E+03 2.484E+14 1.646E+01 7.021E+02 2.000E+05
1.36869095E-02   9842.5 1.362E+03 2.980E+14 1.971E+01 8.128E+02 2.000E+05
1.57403306E-02  10053.3 1.566E+03 3.580E+14 2.361E+01 9.432E+02 2.000E+05
1.80406022E-02  10301.0 1.794E+03 4.297E+14 2.795E+01 1.078E+03 2.000E+05
2.06502424E-02  10587.0 2.052E+03 5.133E+14 3.260E+01 1.223E+03 2.000E+05
2.36680378E-02  10921.0 2.349E+03 6.094E+14 3.711E+01 1.364E+03 2.000E+05
2.72704351E-02  11312.8 2.705E+03 7.182E+14 4.063E+01 1.473E+03 2.000E+05
3.17897906E-02  11768.4 3.150E+03 8.421E+14 4.205E+01 1.501E+03 2.000E+05
3.77375260E-02  12294.3 3.736E+03 9.884E+14 4.184E+01 1.483E+03 2.000E+05
4.58688719E-02  12896.9 4.537E+03 1.170E+15 4.016E+01 1.418E+03 2.000E+05
5.73076663E-02  13584.8 5.665E+03 1.406E+15 3.761E+01 1.323E+03 2.000E+05
7.36437064E-02  14358.5 7.278E+03 1.724E+15 3.516E+01 1.231E+03 2.000E+05
9.69438312E-02  15222.8 9.580E+03 2.155E+15 3.293E+01 1.141E+03 2.000E+05
1.29760221E-01  16170.2 1.283E+04 2.735E+15 3.154E+01 1.077E+03 2.000E+05
1.74840122E-01  17200.7 1.729E+04 3.497E+15 3.098E+01 1.043E+03 2.000E+05
2.35440836E-01  18322.3 2.328E+04 4.470E+15 3.096E+01 1.031E+03 2.000E+05
3.16021915E-01  19544.1 3.126E+04 5.683E+15 3.114E+01 1.031E+03 2.000E+05
4.22362866E-01  20878.0 4.178E+04 7.162E+15 3.158E+01 1.040E+03 2.000E+05
5.62215318E-01  22327.5 5.562E+04 8.953E+15 3.202E+01 1.050E+03 2.000E+05
7.45538715E-01  23905.4 7.376E+04 1.111E+16 3.269E+01 1.067E+03 2.000E+05
9.84110808E-01  25613.8 9.736E+04 1.370E+16 3.362E+01 1.091E+03 2.000E+05
1.29175047E+00  27466.4 1.278E+05 1.678E+16 3.497E+01 1.123E+03 2.000E+05
1.68369877E+00  29464.7 1.665E+05 2.040E+16 3.680E+01 1.167E+03 2.000E+05
2.17954845E+00  31630.5 2.155E+05 2.460E+16 3.884E+01 1.210E+03 2.000E+05
2.79987948E+00  33957.9 2.768E+05 2.943E+16 4.180E+01 1.185E+03 2.000E+05
PRADK 3.1210E+01
BEGIN                    ITERATION   6 COMPLETED
TEFF  12000.  GRAVITY 2.50000 LTE
TITLE SDSC GRID  [-0.2]   VTURB 2.0 KM/S
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.63100 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
READ DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.72489387E-06   6712.4 1.354E-03 6.935E+08 3.036E-01 7.971E+01 2.000E+05
5.89371929E-06   6917.6 1.394E-03 6.946E+08 3.036E-01 7.446E+01 2.000E+05
7.81038864E-06   6955.0 1.861E-03 9.217E+08 3.037E-01 7.108E+01 2.000E+05
1.04131685E-05   7002.9 2.504E-03 1.231E+09 3.040E-01 6.714E+01 2.000E+05
1.38808940E-05   7052.5 3.375E-03 1.647E+09 3.043E-01 6.317E+01 2.000E+05
1.85016956E-05   7106.3 4.557E-03 2.207E+09 3.044E-01 5.746E+01 2.000E+05
2.46613435E-05   7160.8 6.173E-03 2.965E+09 3.045E-01 5.077E+01 2.000E+05
3.28725048E-05   7214.9 8.378E-03 3.992E+09 3.047E-01 4.506E+01 2.000E+05
4.38031237E-05   7270.0 1.136E-02 5.370E+09 3.056E-01 4.182E+01 2.000E+05
5.83064980E-05   7326.8 1.535E-02 7.191E+09 3.077E-01 4.149E+01 2.000E+05
7.75027216E-05   7388.9 2.062E-02 9.576E+09 3.102E-01 4.154E+01 2.000E+05
1.02867565E-04   7455.9 2.758E-02 1.269E+10 3.133E-01 4.207E+01 2.000E+05
1.36328835E-04   7528.5 3.675E-02 1.674E+10 3.170E-01 4.224E+01 2.000E+05
1.80410780E-04   7605.5 4.884E-02 2.201E+10 3.210E-01 4.163E+01 2.000E+05
2.38421926E-04   7685.0 6.482E-02 2.890E+10 3.255E-01 3.997E+01 2.000E+05
3.14607994E-04   7764.9 8.590E-02 3.789E+10 3.310E-01 3.915E+01 2.000E+05
4.14398681E-04   7847.7 1.136E-01 4.956E+10 3.373E-01 3.833E+01 2.000E+05
5.44783948E-04   7932.8 1.499E-01 6.467E+10 3.448E-01 3.745E+01 2.000E+05
7.14576925E-04   8020.0 1.972E-01 8.415E+10 3.537E-01 3.728E+01 2.000E+05
9.34784873E-04   8111.0 2.586E-01 1.091E+11 3.644E-01 3.777E+01 2.000E+05
1.21958308E-03   8207.9 3.380E-01 1.409E+11 3.760E-01 3.685E+01 2.000E+05
1.58718678E-03   8305.5 4.410E-01 1.816E+11 3.890E-01 3.537E+01 2.000E+05
2.05970277E-03   8400.7 5.739E-01 2.336E+11 4.046E-01 3.469E+01 2.000E+05
2.66388883E-03   8495.4 7.441E-01 2.994E+11 4.230E-01 3.461E+01 2.000E+05
3.43239628E-03   8589.8 9.603E-01 3.821E+11 4.446E-01 3.512E+01 2.000E+05
4.40566308E-03   8686.2 1.234E+00 4.853E+11 4.689E-01 3.544E+01 2.000E+05
5.63421175E-03   8781.7 1.579E+00 6.141E+11 4.962E-01 3.531E+01 2.000E+05
7.17809707E-03   8872.6 2.012E+00 7.745E+11 5.280E-01 3.564E+01 2.000E+05
9.10735237E-03   8960.1 2.553E+00 9.724E+11 5.650E-01 3.660E+01 2.000E+05
1.15051123E-02   9046.1 3.221E+00 1.215E+12 6.076E-01 3.807E+01 2.000E+05
1.44737057E-02   9133.0 4.045E+00 1.510E+12 6.554E-01 3.946E+01 2.000E+05
1.81339838E-02   9218.1 5.055E+00 1.869E+12 7.106E-01 4.142E+01 2.000E+05
2.26257197E-02   9303.8 6.283E+00 2.301E+12 7.736E-01 4.394E+01 2.000E+05
2.81208042E-02   9391.5 7.772E+00 2.818E+12 8.441E-01 4.660E+01 2.000E+05
3.48281661E-02   9481.0 9.570E+00 3.436E+12 9.232E-01 4.970E+01 2.000E+05
4.30028601E-02   9575.1 1.174E+01 4.171E+12 1.010E+00 5.302E+01 2.000E+05
